db1.tbl5_fact.col1,db1.tbl5_fact.col2,db1.tbl5_fact.col3,db1.tbl5_fact.col4
3,1305,1,928
66,846,1,8798
626,498,1,4101
202,1165,1,4095
4,1718,1,6984
5,364,1,7195
1,1437,1,9194
5,556,1,3974
1,402,1,7745
24,594,1,414
113,1266,1,5929
155,323,1,2015
1,639,1,9680
7,1721,1,8975
5,900,1,8719
1,1247,1,1
8,1243,1,8463
5,1768,1,2532
65,254,1,1072
418,384,1,8886
17,1300,1,2888
150,1290,1,6517
2,1848,1,7906
456,727,1,1996
2,1622,1,3578
2,693,1,6210
1,1002,1,1710
6,163,1,2100
35,1142,1,6118
915,1624,1,8662
213,1674,1,2291
10,240,1,8529
42,1165,1,7971
60,30,1,756
265,1305,1,9912
139,61,1,7213
40,1094,1,2100
84,1339,1,413
149,1749,1,4104
1,1490,1,2994
3,1887,1,247
97,1906,1,7563
327,1657,1,6978
12,1256,1,7507
861,68,1,8604
3,993,1,7096
13,1486,1,3368
10,62,1,2690
594,857,1,588
5,179,1,1469
19,1332,1,233
2,604,1,6886
28,353,1,8012
344,433,1,7141
5,867,1,1887
243,595,1,310
515,62,1,8081
1,1949,1,9136
162,1179,1,9100
4,425,1,2749
2,78,1,1601
51,1912,1,546
110,155,1,3824
11,1974,1,3315
1,1081,1,4931
505,1130,1,5730
133,185,1,7992
4,1664,1,5562
23,86,1,1842
1,1280,1,1637
7,515,1,7577
28,1598,1,1676
27,796,1,1791
3,1948,1,3145
188,1688,1,6968
5,216,1,156
43,1000,1,6915
4,239,1,9126
14,1409,1,8768
3,1167,1,9526
64,874,1,3108
14,624,1,4344
1,672,1,9644
1,1816,1,5164
19,35,1,4549
2,222,1,5239
45,133,1,7517
12,1675,1,6837
75,702,1,940
701,1568,1,9286
29,957,1,7091
204,1858,1,3942
158,1372,1,4363
557,1817,1,1462
3,451,1,7936
275,1012,1,9403
493,1734,1,3299
11,1170,1,61
6,1321,1,2216
699,1641,1,6276
62,1949,1,4818
10,107,1,4103
211,1080,1,5832
5,1942,1,251
2,1277,1,1600
33,781,1,7430
39,325,1,2168
271,1639,1,6192
17,743,1,9478
250,116,1,9980
6,1504,1,1469
42,1858,1,4034
3,232,1,1503
10,1912,1,9447
344,714,1,6601
3,1626,1,4815
242,359,1,5045
5,32,1,28
1,564,1,7899
1,1198,1,9093
149,1469,1,9041
4,172,1,101
75,1206,1,4511
105,1610,1,7395
7,758,1,3241
20,1926,1,1489
12,639,1,1454
675,1510,1,1802
6,1044,1,8085
2,1031,1,4560
9,54,1,6241
84,1400,1,7818
104,145,1,1516
567,1329,1,8216
413,1651,1,8588
5,1099,1,1428
17,931,1,6086
151,1616,1,1014
536,982,1,7280
7,1896,1,4227
16,143,1,8612
471,1975,1,3350
8,307,1,6077
20,1003,1,7758
490,559,1,5188
228,1397,1,9619
3,329,1,7019
6,1183,1,4271
8,144,1,8656
521,773,1,390
993,456,1,6892
184,553,1,136
21,1819,1,2457
1,246,1,2272
104,814,1,8793
10,1718,1,7114
64,464,1,8811
53,691,1,9769
21,1573,1,6097
660,437,1,7356
1,307,1,5507
116,1338,1,8201
12,561,1,9396
117,1654,1,9914
88,1799,1,7612
1,699,1,8786
5,71,1,8798
2,1804,1,6021
2,1003,1,1470
131,1287,1,1696
3,254,1,1307
20,1854,1,5333
4,56,1,9880
43,1069,1,5798
124,1628,1,3984
7,1584,1,9241
51,840,1,1736
270,1624,1,4329
1,1288,1,3360
115,165,1,8877
6,1240,1,6328
1,1073,1,9141
33,699,1,6942
3,849,1,305
263,739,1,2398
1,574,1,6068
1,85,1,2527
28,1899,1,7160
46,1572,1,187
132,803,1,1565
4,1989,1,6814
306,1069,1,1910
705,45,1,8470
24,802,1,1483
167,1800,1,7905
29,1473,1,4883
1,325,1,6979
6,1426,1,9841
1,1088,1,1925
921,732,1,2699
3,1206,1,9490
66,900,1,9544
5,1286,1,9410
75,219,1,272
3,1218,1,1324
201,1485,1,7752
1,1174,1,2244
456,1026,1,2953
303,343,1,331
90,82,1,5872
1,1403,1,3558
3,1832,1,7565
349,1769,1,1828
1,726,1,7950
2,353,1,7185
33,1033,1,7873
4,1762,1,2174
3,1516,1,3710
42,1359,1,130
9,129,1,5888
2,1273,1,1559
31,1298,1,3201
10,1967,1,3725
137,455,1,3534
1,172,1,5066
58,1019,1,9996
15,1080,1,4694
12,988,1,8807
3,427,1,5263
1,454,1,1865
320,56,1,688
6,1929,1,7301
92,1956,1,6408
676,714,1,4243
39,1371,1,5960
11,1339,1,6024
4,36,1,6199
611,1293,1,1618
93,1251,1,6081
82,809,1,1900
14,1471,1,2035
314,424,1,6323
117,1468,1,7530
5,1062,1,7376
50,210,1,3974
14,1890,1,726
1,263,1,3504
237,849,1,8032
1,900,1,9370
26,860,1,2341
7,1196,1,6540
7,967,1,3042
20,1711,1,7101
978,797,1,1560
12,521,1,401
2,1842,1,4211
55,1589,1,3332
3,8,1,4972
1,714,1,1250
1,833,1,8806
1,975,1,4227
14,906,1,6408
14,1574,1,5644
2,1090,1,1955
199,1207,1,6978
1,848,1,8541
531,471,1,8353
46,879,1,8306
1,273,1,6162
758,887,1,7272
6,882,1,5462
16,569,1,9678
5,1169,1,1629
131,261,1,7981
21,1706,1,4239
1,947,1,6597
1,1307,1,2499
128,1751,1,1996
3,528,1,596
2,1993,1,940
24,1117,1,1300
229,1406,1,5415
5,1642,1,9345
4,83,1,3017
289,1325,1,9590
2,393,1,2870
57,1334,1,9353
714,625,1,6382
305,1836,1,8988
1,1793,1,4131
6,1165,1,7464
2,1134,1,2918
684,1694,1,4354
901,8,1,4366
3,590,1,3119
84,655,1,6750
306,578,1,9146
3,1474,1,9918
2,778,1,9703
1,1206,1,9779
12,169,1,1742
471,339,1,2459
484,1933,1,6356
1,132,1,9585
3,1589,1,7064
12,345,1,3338
194,1565,1,6279
55,130,1,6004
26,1862,1,790
47,1564,1,6459
1,1505,1,8492
20,334,1,1322
943,326,1,6423
1,994,1,4470
27,257,1,7656
5,697,1,2110
32,604,1,7023
41,1537,1,2386
42,1380,1,3447
331,1865,1,5086
10,1597,1,7437
27,701,1,619
1,1214,1,4891
207,90,1,9075
4,1809,1,1704
253,835,1,7754
4,1237,1,2420
1,1903,1,8700
2,239,1,6372
899,855,1,1418
6,598,1,6159
1,419,1,7149
1,708,1,2861
6,1251,1,2386
1,832,1,9479
26,1572,1,926
3,218,1,6222
27,1484,1,229
2,1939,1,1769
14,299,1,6592
49,232,1,4543
1,1770,1,6576
11,1915,1,7337
5,1504,1,4894
3,1640,1,9426
52,1505,1,7427
46,1224,1,2597
63,1501,1,9502
2,690,1,7222
5,39,1,8661
3,1539,1,9046
32,1190,1,6116
18,1285,1,1124
7,125,1,1621
202,1306,1,3975
1,135,1,7944
829,1305,1,3030
1,1756,1,1471
183,1424,1,8285
9,634,1,1277
365,1040,1,9849
1,1242,1,3111
9,284,1,4642
7,1453,1,3430
951,740,1,7177
898,1623,1,8380
2,1949,1,6789
63,1608,1,6283
31,793,1,9296
2,1681,1,5376
2,671,1,2227
923,465,1,1281
17,1312,1,4314
1,851,1,4094
3,1246,1,1341
4,1285,1,8783
26,1399,1,8871
7,645,1,8808
17,690,1,7984
2,574,1,9042
6,607,1,2008
1,566,1,4171
438,607,1,8528
2,1385,1,8996
162,968,1,8555
8,1640,1,6334
20,616,1,7640
5,1007,1,2022
103,332,1,6214
313,1311,1,2570
5,1905,1,7382
3,1979,1,2076
92,1894,1,9097
2,820,1,6055
68,1144,1,7998
1,309,1,4459
58,113,1,2086
26,729,1,2712
1,1321,1,6848
72,404,1,3705
16,214,1,5803
3,751,1,5230
8,527,1,144
22,709,1,3269
1,1572,1,9262
728,1139,1,2186
82,656,1,2538
1,918,1,6746
266,1084,1,5698
6,597,1,302
49,84,1,2166
4,1935,1,1761
136,1364,1,5287
126,425,1,2655
35,514,1,4868
3,740,1,9641
4,1712,1,5093
10,542,1,6581
2,1855,1,632
7,1601,1,8554
94,1813,1,2075
282,1760,1,4401
7,1721,1,2771
3,557,1,8961
286,1596,1,9178
441,1324,1,8397
12,1702,1,9059
1,57,1,5111
102,1752,1,662
199,1782,1,679
1,1135,1,6364
48,801,1,300
46,111,1,258
10,303,1,2763
154,867,1,240
14,369,1,7995
89,818,1,3301
27,451,1,7324
4,870,1,2266
53,1722,1,4291
140,1827,1,5648
823,37,1,7932
10,512,1,6707
1,1778,1,6684
914,1560,1,6772
60,395,1,8601
670,544,1,7609
1,1577,1,521
7,1464,1,5643
2,197,1,3885
292,693,1,1877
409,146,1,2742
24,769,1,3533
2,698,1,651
1,805,1,2159
46,809,1,2652
25,1545,1,9221
102,32,1,9748
6,100,1,7463
11,732,1,7626
1,891,1,8130
54,1469,1,7039
13,1689,1,8705
549,1976,1,1236
69,1597,1,119
11,102,1,260
4,1309,1,5519
492,28,1,1199
1,871,1,7582
6,474,1,6278
655,803,1,2433
75,1315,1,7230
30,1112,1,960
3,1900,1,2949
287,1432,1,566
3,1080,1,5937
4,738,1,6659
2,1726,1,2380
2,232,1,8637
705,1761,1,6479
51,1458,1,3540
67,1692,1,2709
711,350,1,2336
3,486,1,9228
1,1549,1,3045
50,400,1,7791
25,569,1,1287
20,805,1,9651
1,776,1,1631
17,725,1,4028
5,658,1,3117
4,81,1,5666
3,1578,1,264
7,1157,1,6445
8,567,1,5576
6,1011,1,7394
853,1166,1,4200
605,1608,1,5083
41,1690,1,8413
868,1991,1,334
937,276,1,9517
8,697,1,9153
16,1029,1,9673
736,227,1,436
53,11,1,2442
3,1657,1,6878
98,107,1,43
3,628,1,966
7,905,1,216
3,1577,1,4321
4,1293,1,2706
1,131,1,8965
410,980,1,1823
5,941,1,4112
1,767,1,6437
1,327,1,8123
36,1838,1,8250
949,1065,1,4947
2,1517,1,4744
1,56,1,1844
15,607,1,5451
38,1854,1,461
5,51,1,9161
5,1878,1,3816
13,1861,1,7293
6,535,1,7630
531,1485,1,290
1,1049,1,9313
3,1627,1,6393
239,3,1,8925
289,467,1,6669
1,1275,1,3577
822,1177,1,7986
101,585,1,6849
4,508,1,3783
17,359,1,6916
5,1459,1,4938
2,764,1,4059
5,1435,1,2157
43,1193,1,2878
272,1424,1,8135
9,856,1,9260
8,42,1,4438
19,1480,1,3921
70,1267,1,1128
156,1638,1,6602
6,1053,1,4068
45,615,1,9183
10,1157,1,3487
120,24,1,4728
2,229,1,9618
4,887,1,5510
14,461,1,5482
437,1134,1,9650
41,1604,1,3455
772,804,1,1052
1,1505,1,7275
18,200,1,2588
13,825,1,3258
50,1851,1,2243
245,1232,1,4868
305,554,1,9064
85,225,1,6833
68,1393,1,128
683,662,1,6016
10,34,1,8298
286,815,1,1407
556,1124,1,3421
22,1691,1,5601
132,368,1,8183
9,1492,1,9193
2,1458,1,7489
45,763,1,5098
2,1402,1,4113
17,1671,1,1394
386,1861,1,1872
1,1021,1,1090
1,1800,1,5536
53,1433,1,4167
7,388,1,4540
13,1091,1,3017
12,1999,1,3316
1,1527,1,3893
1,727,1,1394
468,209,1,721
3,1964,1,4327
14,1481,1,3598
811,688,1,4960
274,162,1,7759
1,349,1,7637
25,425,1,3881
133,254,1,4865
105,112,1,6674
167,990,1,8482
17,1153,1,6244
2,1249,1,6293
18,563,1,8587
72,1458,1,376
53,1340,1,6246
1,94,1,5747
1,552,1,4878
771,1982,1,2140
2,683,1,1975
5,695,1,4502
176,1859,1,6165
12,1962,1,6163
2,1541,1,8605
19,981,1,6346
40,1948,1,6131
17,1719,1,6156
545,1791,1,6279
5,1855,1,1379
79,1532,1,1094
1,650,1,7136
11,1767,1,711
144,1207,1,7462
3,1311,1,3487
46,1497,1,4893
2,608,1,3500
1,1024,1,3228
28,159,1,9804
88,126,1,731
1,947,1,6421
541,611,1,7433
3,864,1,6193
1,256,1,8802
3,1028,1,7189
2,684,1,1468
1,492,1,1559
220,102,1,5258
23,1022,1,230
10,595,1,6982
691,88,1,5525
9,1996,1,8733
2,1797,1,2875
4,1503,1,9128
3,1153,1,3093
23,1123,1,8022
5,969,1,5731
27,1175,1,6958
84,322,1,2693
189,1794,1,5225
114,1789,1,6767
3,1418,1,4
1,1867,1,4760
33,1406,1,2935
2,743,1,4634
1,1111,1,7362
29,579,1,2408
6,373,1,2568
161,1413,1,9289
6,1573,1,3150
853,787,1,7828
164,858,1,6839
1,1210,1,1358
25,278,1,6229
38,1657,1,5616
102,528,1,8271
23,322,1,9767
21,1293,1,7474
9,785,1,1606
4,1555,1,7285
669,172,1,4976
6,1683,1,5570
1,1003,1,28
2,117,1,1353
344,1198,1,3735
45,1958,1,7532
191,1733,1,419
239,1216,1,8453
266,1879,1,2108
35,1411,1,6307
2,1594,1,4292
2,1295,1,9097
41,1135,1,2227
9,1763,1,7661
37,802,1,8760
23,242,1,779
51,1350,1,9118
1,1766,1,6259
1,1702,1,7522
124,1973,1,1616
2,1917,1,1850
74,1368,1,1944
34,808,1,2371
873,1336,1,7709
292,902,1,8234
12,617,1,3191
57,522,1,7835
1,353,1,1821
10,955,1,8633
136,677,1,8296
59,855,1,569
21,514,1,8649
2,1439,1,311
229,301,1,1908
4,230,1,9900
261,1645,1,3456
55,1080,1,1692
9,1621,1,7333
1,137,1,4503
3,1249,1,581
436,26,1,2016
256,848,1,7644
42,1724,1,6863
18,1192,1,4056
71,1443,1,7584
18,1938,1,1861
70,121,1,3876
6,1598,1,7419
299,706,1,3292
107,1850,1,8379
7,844,1,2944
282,1446,1,9815
22,992,1,2512
2,803,1,6493
1,1147,1,6644
106,232,1,7835
365,1715,1,1891
237,1580,1,8472
76,331,1,855
2,1205,1,5284
1,80,1,398
7,466,1,3504
338,1565,1,4471
751,828,1,7160
3,1632,1,3796
169,1462,1,632
41,1112,1,3037
1,500,1,928
33,1360,1,9858
234,555,1,8270
4,1636,1,4584
464,1724,1,1062
3,295,1,6711
1,1671,1,3362
2,1976,1,4738
295,1251,1,1700
13,962,1,5702
219,306,1,292
30,1943,1,6038
20,1665,1,581
236,654,1,4201
13,1770,1,880
227,80,1,1483
1,1807,1,7071
66,1185,1,6453
108,103,1,9322
470,323,1,5981
3,1606,1,315
52,124,1,8801
14,106,1,3926
10,429,1,2587
1,1777,1,2120
2,795,1,8570
295,858,1,7353
154,1175,1,8326
10,575,1,3246
277,1560,1,7778
1,1412,1,4489
60,224,1,3136
373,459,1,4511
299,1383,1,6547
9,559,1,1137
149,1955,1,6209
14,1745,1,1752
302,1861,1,4962
30,975,1,6545
172,241,1,8482
1,508,1,9699
46,4,1,7588
35,24,1,9531
54,661,1,6501
103,1308,1,4974
542,26,1,7142
201,1075,1,752
3,297,1,3590
272,817,1,749
1,1932,1,365
59,502,1,267
416,239,1,3822
1,648,1,4235
325,1221,1,9381
222,1353,1,5914
24,1814,1,6810
6,655,1,3178
12,1256,1,3221
791,1255,1,5530
3,272,1,703
43,559,1,9891
1,1713,1,201
3,433,1,2014
170,195,1,3542
5,1417,1,7156
899,1006,1,3506
24,617,1,4160
27,1251,1,7081
1,22,1,6684
723,618,1,6654
2,1093,1,9904
32,1909,1,9922
11,1611,1,69
13,1071,1,4373
69,825,1,9302
80,1510,1,6321
2,1078,1,3019
24,117,1,2654
208,1600,1,8533
15,1581,1,8613
2,443,1,2276
6,1282,1,1919
3,1221,1,473
1,569,1,3422
9,907,1,5930
32,338,1,5766
1,683,1,2088
52,304,1,7818
950,1547,1,8186
765,609,1,8448
279,1927,1,3870
4,1075,1,5717
1,510,1,9636
288,510,1,7997
1,1634,1,8731
3,1070,1,3388
33,1218,1,858
2,431,1,132
288,334,1,5723
189,1039,1,2916
161,208,1,2587
253,1984,1,3375
3,1328,1,2032
131,1037,1,1926
8,992,1,2002
83,393,1,4378
1,357,1,6636
110,673,1,7367
812,560,1,5495
1,154,1,666
1,1554,1,6699
1,367,1,5442
14,1898,1,1647
5,1875,1,4508
236,569,1,5600
19,1070,1,1164
21,1254,1,2926
120,1514,1,6834
8,1476,1,7672
8,1917,1,5053
162,763,1,5914
193,1611,1,9017
1,533,1,8925
2,1258,1,4487
3,304,1,7312
8,1563,1,6880
5,711,1,9780
84,785,1,27
276,1429,1,7912
2,1150,1,2671
38,710,1,5628
9,151,1,884
25,1466,1,5911
59,877,1,127
451,1156,1,1480
2,1314,1,8511
1,1622,1,2489
61,1360,1,341
11,1671,1,4874
2,115,1,6857
1,1921,1,6102
37,291,1,1606
5,1239,1,5278
981,1913,1,5837
12,26,1,2409
3,579,1,2840
62,1963,1,1109
3,1906,1,4455
23,1887,1,6871
21,596,1,7555
17,1606,1,7415
217,1931,1,1926
3,1825,1,6095
489,997,1,7634
210,644,1,9271
7,1166,1,4401
2,73,1,1977
5,1595,1,4630
7,1055,1,2083
36,1538,1,9356
1,1921,1,9207
527,763,1,3445
1,766,1,759
5,1674,1,3095
1,1491,1,4380
4,1569,1,113
297,564,1,2421
56,357,1,5284
3,1006,1,822
383,1826,1,3640
225,1812,1,5765
158,43,1,1820
320,1686,1,277
58,142,1,9459
24,1585,1,6632
9,61,1,8012
3,1907,1,276
36,801,1,6334
437,458,1,9523
48,440,1,1894
548,934,1,593
8,1358,1,1388
102,1027,1,3996
72,1946,1,7094
85,1516,1,5073
70,1093,1,9727
3,1393,1,5134
2,46,1,6700
853,1670,1,9256
1,1563,1,3106
19,1584,1,6891
14,1562,1,5906
8,732,1,1904
196,1092,1,3362
149,1454,1,9047
492,1055,1,2999
11,181,1,1342
38,619,1,1862
447,1951,1,2456
955,872,1,3793
795,1505,1,5865
121,1112,1,6992
2,125,1,5897
1,1008,1,1309
270,559,1,8132
304,222,1,8090
150,1724,1,7798
5,1011,1,9894
67,1363,1,3214
6,824,1,8439
16,1867,1,2225
10,418,1,2859
524,1728,1,1368
3,297,1,5145
42,303,1,703
8,447,1,1551
80,880,1,6672
38,1656,1,1334
566,658,1,1799
1,465,1,3456
3,1063,1,3366
174,946,1,8856
9,1659,1,2628
2,1438,1,2085
24,819,1,4974
74,1762,1,2150
1,1423,1,3427
5,467,1,6609
240,874,1,6838
28,72,1,480
1,1641,1,3731
5,1278,1,6360
67,311,1,7143
2,133,1,1351
275,1303,1,8892
89,251,1,2648
19,803,1,5367
532,1214,1,5109
11,413,1,1722
3,1764,1,3160
79,1685,1,334
41,1044,1,8856
7,613,1,8971
7,315,1,1224
11,1999,1,3455
5,688,1,5878
114,613,1,6360
74,1310,1,9133
15,551,1,2634
11,364,1,6816
9,651,1,5375
5,16,1,1017
1,649,1,4534
4,1437,1,6
6,894,1,3988
34,1186,1,6720
184,326,1,3793
11,1962,1,8705
662,5,1,4965
275,1281,1,975
893,1682,1,9169
396,1509,1,2734
57,581,1,621
50,1422,1,7596
1,970,1,8786
125,945,1,9612
50,1495,1,5853
25,803,1,8815
101,62,1,7304
16,589,1,4530
28,216,1,3920
11,1996,1,8510
121,236,1,2583
397,597,1,1525
304,164,1,7227
202,991,1,893
1,685,1,8820
517,1022,1,5324
4,1282,1,3022
433,1379,1,1455
2,363,1,553
15,592,1,676
153,647,1,7761
68,617,1,9786
13,1982,1,4398
90,1119,1,3265
34,106,1,4994
4,1010,1,8808
71,1782,1,4228
3,1066,1,9824
101,1616,1,5290
1,1464,1,9137
34,1801,1,4981
11,1746,1,7815
5,88,1,5667
27,213,1,7648
70,1830,1,7372
772,554,1,8663
287,775,1,1956
120,1009,1,2397
20,899,1,2091
11,1866,1,2824
1,558,1,2530
8,1557,1,7545
322,463,1,4174
10,1390,1,9252
18,806,1,6960
4,26,1,8839
4,1388,1,9546
1,360,1,8956
56,587,1,2327
16,125,1,459
52,1818,1,8884
34,935,1,2573
222,1,1,5941
155,1169,1,2540
181,964,1,4170
24,1942,1,9011
8,957,1,6074
608,1996,1,8711
1,857,1,4471
2,556,1,7474
13,1301,1,3992
56,37,1,8535
1,356,1,6809
122,518,1,6188
37,1085,1,7609
21,619,1,6309
13,1602,1,4532
27,1594,1,5127
2,446,1,444
1,999,1,3705
5,55,1,1901
114,1137,1,9710
46,1523,1,1557
20,655,1,8290
40,1029,1,1045
37,1330,1,8660
6,1325,1,8546
1,1701,1,72
462,1585,1,9568
50,1096,1,1076
104,1250,1,9438
18,9,1,9216
162,1977,1,9182
45,98,1,4556
1,1977,1,5287
439,927,1,4463
6,5,1,3722
2,221,1,3108
1,1946,1,4703
123,1985,1,2576
109,289,1,3047
106,955,1,749
533,1529,1,1700
8,365,1,8794
37,1332,1,4716
58,917,1,8447
858,987,1,2725
6,1477,1,5320
722,1350,1,836
2,275,1,1851
171,479,1,4765
64,538,1,3103
254,1731,1,3650
1,879,1,6745
1,656,1,2534
1,1555,1,2307
48,1661,1,494
51,1377,1,9323
495,681,1,5701
19,1213,1,6934
1,1867,1,4041
3,775,1,1777
1,482,1,1868
188,146,1,2735
252,887,1,3332
985,1883,1,3441
12,863,1,210
1,327,1,8107
3,1573,1,5109
46,1276,1,2730
752,786,1,8123
1,1936,1,4771
1,1242,1,4201
107,1477,1,3762
83,543,1,9340
4,23,1,6944
247,1809,1,9483
1,1015,1,3115
574,1935,1,2701
3,1493,1,6695
1,1084,1,8866
7,224,1,6760
2,71,1,8949
29,152,1,5185
96,1709,1,4297
22,1074,1,8049
79,211,1,4338
9,1191,1,9680
1,750,1,9160
824,1605,1,3013
259,511,1,2353
1,1738,1,4410
16,603,1,6622
65,717,1,2844
2,1973,1,883
42,398,1,498
30,561,1,6215
3,257,1,1906
2,1568,1,1541
165,997,1,7190
6,1159,1,1999
3,1699,1,1333
141,1022,1,3367
139,534,1,9765
4,1708,1,7230
385,953,1,5341
97,184,1,7527
7,1465,1,3455
14,1035,1,3817
129,1697,1,5638
3,1564,1,1361
19,755,1,6306
75,1009,1,5975
32,482,1,564
53,1293,1,6302
33,1105,1,6157
2,1094,1,734
12,1486,1,8945
30,1114,1,5175
193,1272,1,2975
75,1595,1,6715
14,701,1,3987
826,743,1,5830
1,1298,1,1786
3,1988,1,2634
7,1263,1,7081
3,159,1,2093
61,499,1,7815
1,432,1,9998
2,996,1,7436
5,350,1,1249
93,1228,1,8408
395,1290,1,3946
221,1703,1,1726
2,147,1,2702
39,1028,1,9393
1,835,1,1541
6,686,1,5843
234,1910,1,4803
17,1303,1,513
2,1536,1,7272
15,651,1,8174
2,1225,1,6089
11,221,1,803
22,98,1,5389
8,701,1,7540
624,1075,1,7077
38,410,1,902
309,784,1,6877
167,1608,1,4159
79,387,1,1789
23,15,1,4601
1,1209,1,1700
55,1095,1,6679
8,1777,1,5750
1,1912,1,9401
16,830,1,2994
138,162,1,1595
751,834,1,3442
9,969,1,1839
33,917,1,7909
329,1065,1,2903
7,383,1,7406
2,1737,1,7048
5,38,1,2340
470,107,1,4522
2,57,1,4929
7,1500,1,500
18,164,1,3628
319,1809,1,9037
628,1977,1,9253
14,721,1,5646
601,1498,1,2682
2,1836,1,9613
2,43,1,8942
684,635,1,9238
25,518,1,4591
2,1647,1,3475
22,1041,1,1227
197,889,1,2974
274,1701,1,5046
361,337,1,9562
40,359,1,1039
370,320,1,1788
26,991,1,9845
53,952,1,4716
164,1939,1,4723
14,1452,1,8612
1,1344,1,2898
8,1627,1,4585
60,1922,1,6320
2,1052,1,3303
2,74,1,796
5,1439,1,5438
1,1363,1,2810
147,1638,1,467
4,1243,1,9547
1,1752,1,273
105,958,1,6309
309,991,1,3490
1,176,1,3652
3,231,1,7136
664,931,1,956
10,756,1,5387
632,258,1,7898
4,468,1,3410
3,1969,1,1920
3,782,1,2933
1,1145,1,7776
461,35,1,8380
860,1502,1,208
712,321,1,74
331,1083,1,8044
318,164,1,4769
79,91,1,7562
272,1532,1,9242
3,1408,1,4970
10,1602,1,7705
68,269,1,5890
392,375,1,8020
79,1235,1,8707
300,864,1,5920
19,1949,1,280
121,987,1,4856
861,667,1,8748
2,431,1,5153
579,1595,1,7462
28,965,1,7792
69,1850,1,291
401,812,1,4881
12,483,1,7984
13,338,1,7724
29,527,1,7969
1,871,1,1623
23,1638,1,3552
5,940,1,4179
583,1596,1,3276
1,1779,1,5258
17,343,1,8275
675,1954,1,3996
477,24,1,5807
107,816,1,8840
46,594,1,6763
5,1611,1,3693
9,42,1,1758
1,655,1,4956
202,69,1,6463
6,871,1,5965
83,1346,1,7415
8,481,1,7205
18,174,1,6849
36,1669,1,726
227,361,1,1108
3,589,1,4349
11,1085,1,8087
1,991,1,7074
1,1796,1,825
52,1951,1,4603
2,301,1,9927
1,1192,1,7493
463,1387,1,351
31,214,1,5203
2,629,1,2174
1,1313,1,9027
1,359,1,7895
19,551,1,4992
84,1887,1,3003
68,1526,1,2510
2,1902,1,2673
64,1489,1,3443
12,949,1,4159
18,1719,1,4122
226,671,1,7808
7,1392,1,6238
2,1529,1,7027
388,476,1,8142
3,311,1,7180
5,1880,1,5798
111,1841,1,298
94,729,1,6081
225,715,1,7747
2,161,1,7335
8,1570,1,3939
1,1276,1,7933
32,472,1,7926
5,837,1,1595
97,1481,1,3216
1,1764,1,9674
1,327,1,4380
14,1886,1,3183
732,249,1,4446
442,415,1,7572
957,1174,1,9966
13,1239,1,1352
1,1358,1,9510
6,814,1,5614
88,156,1,212
2,302,1,1275
5,763,1,4263
1,1098,1,5968
20,652,1,3735
3,1913,1,9378
1,1860,1,7776
12,1292,1,9067
8,1172,1,5539
31,679,1,4503
153,1418,1,2486
1,1879,1,7255
210,546,1,4371
1,1378,1,5535
15,1616,1,6706
46,1726,1,3399
725,1977,1,6256
41,380,1,4888
2,973,1,6446
27,1199,1,8328
11,1107,1,333
20,1474,1,9219
2,617,1,3234
24,707,1,1536
2,1261,1,2125
147,1754,1,2233
48,1507,1,3958
1,193,1,7648
438,56,1,5283
57,1302,1,5141
6,1921,1,7745
1,1916,1,5698
64,928,1,953
9,3,1,3370
501,744,1,6443
1,1115,1,6554
1,1842,1,6831
685,80,1,165
769,591,1,7250
1,1288,1,2706
119,999,1,9932
3,151,1,104
107,1560,1,7298
375,1253,1,4692
1,1418,1,4216
3,1938,1,6403
1,15,1,1128
1,713,1,364
1,1494,1,9762
225,231,1,8062
5,1953,1,369
23,1556,1,3950
204,1656,1,5054
23,391,1,5864
14,296,1,5305
1,215,1,6538
39,509,1,7512
1,495,1,5351
172,228,1,2093
4,979,1,9708
87,280,1,595
71,1106,1,1446
57,1590,1,3623
4,980,1,766
4,506,1,6041
359,763,1,9533
1,952,1,9779
2,21,1,6437
54,899,1,4632
254,1593,1,8826
8,1593,1,6610
75,383,1,6193
36,874,1,8154
1,595,1,4757
59,1014,1,8651
248,1565,1,6841
946,871,1,6906
1,380,1,9873
79,1543,1,4851
12,964,1,1894
1,953,1,509
56,765,1,736
1,1613,1,6354
10,1114,1,2752
4,1276,1,2844
8,1747,1,8484
22,1042,1,812
8,1056,1,2098
35,1562,1,650
3,1969,1,2598
65,318,1,561
335,1395,1,8962
3,450,1,4652
25,1036,1,504
72,1743,1,8820
38,567,1,3863
9,478,1,6652
69,1956,1,2175
1,1368,1,3528
9,1466,1,5424
30,366,1,6503
1,827,1,7724
25,145,1,8826
75,1298,1,6103
165,1820,1,7989
1,722,1,5153
932,1297,1,501
52,261,1,1564
9,1285,1,4076
4,823,1,1175
41,1809,1,9791
413,987,1,7687
28,721,1,2159
79,1297,1,1985
8,78,1,7300
10,1344,1,520
5,1832,1,1329
110,1255,1,7197
8,546,1,6994
2,1125,1,9125
9,908,1,7519
335,296,1,9734
141,1675,1,7660
7,1693,1,408
498,1604,1,1532
1,485,1,624
1,1680,1,2767
1,194,1,4648
1,165,1,2828
1,556,1,4416
79,717,1,667
50,678,1,8820
72,1731,1,3277
97,1831,1,9977
162,547,1,5606
3,1237,1,1134
59,995,1,1510
43,1197,1,1859
656,273,1,9808
3,1023,1,6220
1,1134,1,4706
75,1116,1,5618
143,923,1,4575
5,315,1,7557
40,1376,1,4684
