db1.tbl5.col1,db1.tbl5.col2,db1.tbl5.col3,db1.tbl5.col4
579,262,7463,8931
516,195,8772,5709
850,248,7350,8785
237,381,5695,3549
465,457,9991,562
120,660,9301,5010
412,717,8052,1699
722,408,9364,6394
773,80,8963,8916
836,700,927,9625
569,411,8797,1342
42,205,4100,1895
503,819,4094,6228
196,780,6983,4100
71,801,7194,2282
90,894,9193,374
548,872,3973,2322
490,962,7744,9586
825,387,413,9747
748,811,5928,9115
997,893,2014,9032
382,766,9679,9922
804,398,8974,4723
465,979,8718,2051
153,7,0,1547
169,625,8462,2453
271,516,2531,9628
917,449,1071,2364
109,475,8885,7598
150,341,2887,6483
430,72,6516,7821
450,859,7905,4614
642,120,1995,6030
779,301,3577,923
22,960,6209,9642
366,883,1709,9737
650,995,2099,4786
819,880,6117,6758
238,233,8661,7467
433,65,2290,7221
952,229,8528,2258
703,921,7970,4542
126,542,755,69
941,818,9911,9516
540,808,7212,5913
632,50,2099,8125
197,658,412,7391
685,606,4103,367
655,328,2993,1883
481,386,246,5308
178,37,7562,6529
868,709,6977,8876
522,752,7506,5076
650,172,8603,9965
958,492,7095,6925
436,767,3367,6820
764,454,2689,3713
856,40,587,3201
313,920,1468,1920
18,984,232,8879
159,945,6885,152
817,128,8011,4653
121,53,7140,7517
71,85,1886,7176
54,723,309,9262
459,268,8080,6473
168,295,9135,3790
610,20,9099,6896
581,214,2748,4098
148,424,1600,7576
628,188,545,1059
25,160,3823,2858
247,712,3314,7601
896,540,4930,5950
720,380,5729,8148
226,243,7991,9633
922,182,5561,2266
945,543,1841,2248
625,778,1636,4489
705,947,7576,7706
483,547,1675,8792
832,92,1790,7986
9,367,3144,835
94,158,6967,8591
120,397,155,1007
125,958,6914,8958
548,179,9125,432
68,437,8767,8591
296,372,9525,5121
685,305,3107,328
500,984,4343,4730
972,378,9643,9963
44,949,5163,1612
634,217,4548,4245
381,981,5238,2004
983,328,7516,6703
26,864,6836,6769
704,342,939,5624
496,738,9285,6719
851,723,7090,3010
135,864,3941,4245
706,162,4362,9800
48,877,1461,3118
607,157,7935,361
506,109,9402,1716
120,566,3298,2421
760,349,60,4190
984,725,2215,7268
216,364,6275,3461
625,896,4817,3981
525,14,4102,4728
573,152,5831,2050
42,531,250,4259
922,966,1599,4712
751,399,7429,9560
95,51,2167,8027
26,854,6191,4261
835,468,9477,6203
894,320,9979,5864
241,878,1468,6525
486,595,4033,8852
970,366,1502,5242
239,978,9446,4562
303,837,6600,7456
66,485,4814,8707
280,735,5044,6380
191,640,27,8911
118,861,7898,8363
151,893,9092,1469
776,15,9040,1173
391,410,100,4666
230,273,4510,4900
350,588,7394,1174
760,811,3240,3744
570,305,1488,4208
528,91,1453,4031
170,457,1801,6631
862,269,8084,7101
963,51,4559,9589
131,860,6240,4021
356,120,7817,8889
647,970,1515,1774
41,49,8215,5366
304,890,8587,3473
5,474,1427,4063
328,491,6085,8123
169,784,1013,6268
967,379,7279,4608
799,631,4226,2680
910,386,8611,6744
337,957,3349,3603
726,606,6076,3344
68,660,7757,9621
881,288,5187,5913
538,768,9618,8218
736,453,7018,3771
833,370,4270,9633
506,183,8655,6742
745,771,389,8758
485,661,6891,8438
442,204,135,1523
923,953,2456,2364
919,171,2271,7601
50,824,8792,5352
148,221,7113,5054
926,167,8810,6925
586,243,9768,3965
817,217,6096,3692
91,55,7355,5081
367,574,5506,1773
935,614,8200,2937
579,884,9395,3890
746,166,9913,7536
873,518,7611,7335
655,141,8785,1091
75,124,8797,8119
85,89,6020,6106
226,913,1469,8938
362,310,1695,9766
958,370,1306,4440
567,951,5332,3601
591,215,9879,3516
23,440,5797,2852
738,634,3983,591
27,883,9240,692
120,185,1735,1163
489,882,4328,8600
604,152,3359,2382
852,760,8876,5400
623,625,6327,8596
889,95,9140,5842
344,709,6941,5975
998,335,304,4742
30,514,2397,1483
654,148,6067,5158
878,927,2526,9056
809,897,7159,1584
226,622,186,8408
869,531,1564,7413
249,714,6813,742
49,882,1909,4513
725,401,8469,9055
891,693,1482,3982
388,330,7904,2855
943,226,4882,4046
780,803,6978,3684
287,357,9840,8641
706,587,1924,1115
765,828,2698,2837
590,315,9489,3428
474,734,9543,7044
755,884,9409,2193
602,35,271,3338
925,508,1323,2166
5,477,7751,1526
792,427,2243,8455
411,835,2952,9491
957,449,330,3418
661,811,5871,2712
323,844,3557,786
398,89,7564,4988
281,540,1827,235
190,175,7949,3334
785,419,7184,1074
584,731,7872,743
958,647,2173,1005
829,900,3709,8204
499,863,129,7024
579,989,5887,1850
815,973,1558,4901
433,686,3200,3603
62,637,3724,2260
452,170,3533,9175
492,393,5065,7814
645,265,9995,9954
441,503,4693,1288
306,133,8806,9208
779,783,5262,2153
734,955,1864,4582
942,25,687,4499
125,276,7300,4485
264,99,6407,607
6,441,4242,4044
412,424,5959,7143
205,873,6023,2836
178,29,6198,8901
467,644,1617,766
495,905,6080,3598
694,495,1899,91
991,862,2034,99
442,650,6322,8877
951,997,7529,7622
917,190,7375,1750
227,902,3973,3669
747,186,725,393
145,139,3503,8785
569,319,8031,9077
295,890,9369,8139
240,748,2340,3052
856,368,6539,8696
286,296,3041,5236
951,955,7100,3750
674,199,1559,1777
25,795,400,6933
451,378,4210,8325
105,79,3331,2925
239,446,4971,7347
851,500,1249,6820
417,258,8805,584
331,612,4226,9628
911,543,6407,8548
890,788,5643,7602
41,120,1954,5196
644,54,6977,9942
828,492,8540,1700
555,17,8352,9901
34,308,8305,3681
875,879,6161,8728
346,632,7271,2468
383,109,5461,8342
512,330,9677,9947
737,572,1628,2550
810,945,7980,887
287,263,4238,4838
747,267,6596,2562
870,434,2498,9800
958,449,1995,7790
32,296,595,6727
94,917,939,5531
204,638,1299,9433
620,136,5414,207
833,589,9344,3832
29,718,3016,3361
265,906,9589,2899
22,396,2869,8151
608,183,9352,5750
38,411,6381,4034
172,600,8987,2279
759,319,4130,5761
890,740,7463,9180
412,575,2917,6747
413,325,4353,6475
673,566,4365,7804
691,804,3118,1649
614,416,6749,2408
208,792,9145,9316
21,881,9917,8720
4,790,9702,5596
650,699,9778,9463
213,951,1741,7542
671,702,2458,1419
919,903,6355,5695
906,784,9584,8126
138,606,7063,4173
656,89,3337,1735
671,758,6278,4385
594,440,6003,1148
666,74,789,8023
799,573,6458,5587
316,733,8491,9715
792,266,1321,6695
575,962,6422,8902
703,935,4469,9152
155,935,7655,7858
423,632,2109,4
499,311,7022,4919
90,820,2385,8309
653,852,3446,2791
41,482,5085,9758
760,27,7436,6892
294,341,618,6573
769,425,4890,5829
336,882,9074,6824
0,813,1703,3372
108,785,7753,5539
927,534,2419,5181
978,409,8699,9377
124,610,6371,7253
63,284,1417,5132
205,819,6158,4512
414,621,7148,1147
953,714,2860,3066
849,105,2385,8807
243,503,9478,3120
589,45,925,1026
622,768,6221,3070
653,446,228,8953
215,143,1768,5842
964,536,6591,5669
527,61,4542,7320
964,741,6575,7484
565,81,7336,4822
652,335,4893,8625
379,210,9425,1222
847,399,7426,9725
78,708,2596,6183
414,346,9501,4793
452,197,7221,5608
148,376,8660,8983
638,161,9045,7748
669,207,6115,6547
790,820,1123,9244
37,918,1620,2084
156,426,3974,2554
332,43,7943,1681
287,799,3029,3722
111,490,1470,2036
701,278,8284,7103
617,915,1276,3157
90,786,9848,7555
865,732,3110,7567
812,967,4641,8613
48,796,3429,958
160,145,7176,5452
515,68,8379,8786
401,651,6788,2217
709,521,6282,9540
319,110,9295,2829
923,548,5375,227
363,592,2226,7493
888,607,1280,4
441,54,4313,151
474,643,4093,3077
765,222,1340,6433
601,895,8782,3971
311,574,8870,1004
531,985,8807,7301
588,523,7983,8002
219,145,9041,3660
673,263,2007,3518
496,543,4170,9186
342,467,8527,6489
905,560,8995,9928
626,871,8554,9814
93,958,6333,2627
917,972,7639,4708
132,186,2021,6087
500,342,6213,6817
171,962,2569,6456
625,98,7381,1925
8,678,2075,5702
810,305,9096,8364
771,724,6054,9384
681,198,7997,9318
320,757,4458,227
97,153,2085,7300
168,918,2711,3643
959,95,6847,3728
310,574,3704,9426
729,705,5802,5228
913,934,5229,4616
911,833,143,3715
342,358,3268,4521
429,813,9261,2121
931,398,2185,7263
857,783,2537,7296
961,375,6745,342
555,601,5697,6544
499,327,301,4317
772,271,2165,9550
284,596,1760,4832
637,294,5286,3174
259,394,2654,8929
494,471,4867,8054
354,547,9640,1026
213,17,5092,5949
816,918,6580,4639
199,76,631,1103
235,48,8553,2683
852,497,2074,4944
135,425,4400,6964
889,870,2770,8587
947,747,8960,7503
627,555,9177,7377
964,620,8396,9726
916,128,9058,8236
666,518,5110,1979
421,303,661,1864
900,111,678,9999
340,724,6363,4444
828,911,299,3101
903,815,257,3433
341,973,2762,8995
529,938,239,2069
387,818,7994,5140
3,362,3300,8682
676,65,7323,1479
638,30,2265,1703
398,294,4290,4316
421,776,5647,4686
410,808,7931,5617
212,318,6706,4908
559,13,6683,3230
557,569,6771,8334
557,969,8600,1849
47,855,7608,4020
186,241,520,8236
501,352,5642,450
631,247,3884,1259
643,609,1876,9195
970,467,2741,4777
530,959,3532,7392
952,923,650,7575
786,387,2158,7986
474,673,2651,1996
743,899,9220,4888
41,758,9747,7136
603,837,7462,1494
260,441,7625,9264
47,341,8129,1578
920,515,7038,1235
962,817,8704,9931
793,772,1235,9207
585,842,118,6993
727,44,259,1559
445,418,5518,9760
220,722,1198,7888
620,755,7581,9702
646,202,6277,4575
939,714,2432,3856
342,884,7229,9903
237,538,959,4139
154,385,2948,7832
937,949,565,3527
840,629,5936,6498
55,967,6658,5819
386,737,2379,3868
893,359,8636,4451
908,467,6478,7304
709,982,3539,8094
314,974,2708,5739
37,943,2335,9693
340,204,9227,814
850,246,3044,7584
728,990,7790,4065
230,48,1286,1323
451,365,9650,8196
341,252,1630,9450
452,77,4027,2034
256,768,3116,6590
433,631,5665,5966
208,986,263,199
200,416,6444,1705
136,34,5575,3931
639,437,7393,2068
564,311,4199,3758
855,142,5082,2843
393,196,8412,2196
595,996,333,8816
720,259,9516,2133
844,365,9152,2578
796,595,9672,6206
35,191,435,8883
214,486,2441,2597
26,533,6877,813
657,23,42,6551
17,942,965,1627
629,74,215,4616
136,877,4320,3592
578,645,2705,2580
902,922,8964,6238
825,393,1822,3932
974,678,4111,8487
29,457,6436,7113
72,109,8122,3251
122,89,8249,1154
956,36,4946,532
986,821,4743,5127
227,992,1843,887
337,562,5450,3272
990,571,460,2925
272,583,9160,2432
757,639,3815,3597
436,306,7292,8011
901,61,7629,5525
38,304,289,4618
920,178,9312,9026
681,539,6392,9569
425,751,8924,3480
314,931,6668,4606
613,743,3576,8403
805,664,7985,9118
508,931,6848,2672
926,844,3782,4032
754,443,6915,8536
156,518,4937,5993
871,576,4058,6003
776,968,2156,9893
256,634,2877,7425
975,987,8134,3846
869,35,9259,4016
854,749,4437,295
634,477,3920,7724
455,72,1127,7384
46,29,6601,4483
331,738,4067,1496
9,302,9182,1567
143,346,3486,6033
430,796,4727,5450
810,510,9617,1975
151,516,5509,4132
486,64,5481,7398
135,746,9649,4278
586,626,3454,7925
872,452,1051,4165
25,830,7274,8428
6,757,2587,463
590,860,3257,5237
14,951,2242,929
431,528,4867,1886
898,894,9063,7673
399,818,6832,7671
206,368,127,7918
600,36,6015,3911
608,855,8297,6544
909,883,1406,4412
215,380,3420,717
501,218,5600,6365
458,648,8182,657
258,245,9192,1212
328,549,7488,6435
453,250,5097,757
798,564,4112,6902
374,908,1393,5536
463,345,1871,3478
74,820,1089,5572
241,714,5535,9422
16,886,4166,6069
688,471,4539,5479
258,886,3016,5125
122,992,3315,5093
978,560,3892,5592
983,121,1393,82
310,325,720,7966
110,930,4326,3762
255,527,3597,1400
233,780,4959,658
967,747,7758,6245
496,120,7636,5150
867,138,3880,1337
39,86,4864,7140
121,129,6673,8885
449,251,8481,4327
726,861,6243,9336
807,786,6292,3256
797,359,8586,863
792,812,375,1249
518,429,6245,9410
91,46,5746,4904
360,944,4877,9241
945,590,2139,7361
122,500,1974,2902
336,809,4501,4806
607,928,6164,5383
512,875,6162,9686
602,424,8604,2336
427,374,6345,367
995,964,6130,411
432,853,6155,3093
6,730,6278,8034
119,110,1378,353
386,226,1093,9757
349,786,7135,5678
640,767,710,1338
690,38,7461,4877
97,134,3486,328
933,294,4892,9685
42,609,3499,8155
182,33,3227,7016
696,986,9803,1486
564,427,730,7607
739,964,6420,3735
672,67,7432,737
234,702,6192,5367
975,198,8801,3888
445,559,7188,6892
869,258,1467,4843
906,724,1558,9986
199,673,5257,9494
947,624,229,6291
512,136,6981,2668
525,828,5524,4238
989,915,8732,5071
212,935,2874,4166
377,380,9127,637
788,523,3092,4562
545,870,8021,2641
485,237,5730,8232
985,283,6957,8962
360,687,2692,5802
781,736,5224,4374
167,457,6766,7638
889,586,3,3016
930,134,4759,3710
681,81,2934,57
593,594,4633,9845
403,653,7361,3237
827,208,2407,6516
136,726,2567,81
232,402,9288,5989
114,821,3149,6507
251,766,7827,1508
492,187,6838,5165
288,492,1357,8453
48,758,6228,3706
451,254,5615,6235
515,322,8270,4114
890,673,9766,2317
687,856,7473,4672
271,424,1605,8860
430,414,7284,1270
25,166,4975,9926
69,589,5569,3814
292,484,27,4019
405,435,1352,4715
233,686,3734,6646
230,531,7531,6839
262,607,418,2231
937,480,8452,8632
797,179,2107,580
585,606,6306,3321
120,70,4291,375
462,701,9096,6081
517,900,2226,5577
23,440,7660,3801
705,643,8759,6489
679,138,778,9999
376,786,9117,728
499,101,6258,4275
910,467,7521,6780
436,282,1615,2423
852,28,1849,6326
721,17,1943,2376
644,932,2370,6633
856,956,7708,2247
803,755,8233,6622
969,686,3190,9951
498,507,7834,5574
173,600,1820,7160
662,19,8632,5993
599,325,8295,5559
812,355,568,1912
508,432,8648,3808
777,398,310,2677
309,17,1907,5578
69,549,9899,9886
204,375,3455,4531
340,600,1691,1737
31,339,7332,5697
42,149,4502,45
117,715,580,7019
888,232,2015,5891
14,103,7643,1941
321,955,6862,6060
910,622,4055,8347
626,736,7583,961
336,220,1860,944
531,961,3875,7774
689,25,7418,9470
773,63,3291,9577
590,253,8378,3919
380,248,2943,9928
510,735,9814,6058
912,825,2511,3838
119,130,6492,5559
25,29,6643,2650
533,786,7834,8431
712,9,1890,3254
63,88,8471,6402
459,429,854,7627
725,146,5283,8691
313,126,397,6219
982,697,3503,4392
804,123,4470,7719
589,618,7159,9621
215,340,3795,8718
455,517,631,5851
985,50,3036,1808
735,397,927,9402
888,313,9857,8175
539,647,8269,9240
991,513,4583,4394
981,501,1061,4668
816,529,6710,9346
712,760,3361,5880
578,981,4737,675
472,696,1699,3278
358,733,5701,2239
125,739,291,9243
971,859,6037,428
860,418,580,2131
706,193,4200,8689
936,311,879,3866
685,995,1482,850
86,721,7070,2891
342,298,6452,9250
822,328,9321,2144
977,475,5980,8035
394,583,314,6550
483,116,8800,7103
665,263,3925,9973
455,516,2586,8680
475,780,2119,8595
209,518,8569,5342
524,20,7352,8594
675,476,8325,3657
999,548,3245,9993
766,172,7777,183
895,947,4488,6420
575,943,3135,1516
306,61,4510,7462
75,205,6546,4156
21,612,1136,9900
59,630,6208,5085
385,178,1751,3693
55,643,4961,9741
167,887,6544,4410
411,341,8481,2791
716,439,9698,995
864,74,7587,2856
770,289,9530,8843
190,556,6500,7073
481,143,4973,9084
918,648,7141,6179
566,207,751,2002
415,742,3589,9256
339,271,748,8360
795,606,364,170
891,414,266,3689
775,396,3821,738
258,383,4234,3562
349,260,9380,1317
600,890,5913,7825
436,638,6809,1287
221,942,3177,6081
412,166,3220,4036
349,17,5529,4536
481,659,702,8849
600,246,9890,4203
976,641,200,8123
58,295,2013,5334
151,413,3541,7924
933,777,7155,3201
539,319,3505,8767
224,553,4159,8491
317,714,7080,1892
995,692,6683,5481
562,860,6653,223
774,180,9903,6720
278,295,9921,7654
557,655,68,3648
473,943,4372,2741
845,892,9301,7152
617,60,6320,5227
795,987,3018,5511
23,208,2653,6219
518,165,8532,2297
367,881,8612,4336
995,299,2275,7393
998,654,1918,9891
334,350,472,3334
432,60,3421,2062
2,262,5929,8856
257,123,5765,8687
262,237,2087,1464
120,541,7817,3705
719,931,8185,6912
20,766,8447,435
904,880,3869,4396
139,89,5716,7096
476,138,9635,1697
791,890,7996,8129
288,965,8730,8094
205,361,3387,7122
42,412,857,9238
849,859,131,9281
117,718,5722,1418
4,92,2915,3048
206,133,2586,8761
634,879,3374,7160
838,203,2031,8220
344,818,1925,7643
141,847,2001,640
371,621,4377,7201
231,37,6635,6418
163,456,7366,6487
546,533,5494,4775
363,736,665,1985
945,857,6698,4816
983,437,5441,4167
334,679,1646,2029
10,646,4507,7312
407,621,5599,7205
74,223,1163,8665
299,167,2925,5116
946,106,6833,170
912,379,7671,3244
380,23,5052,2471
709,510,5913,7031
852,808,9016,5975
775,306,8924,1245
846,934,4486,7769
885,357,7311,8989
735,369,6879,6019
633,996,9779,5567
585,722,26,321
27,170,7911,3934
462,580,2670,7319
395,221,5627,3895
682,442,883,9260
977,152,5910,7163
375,861,126,8515
420,375,1479,6555
363,280,8510,3332
894,712,2488,5338
215,218,340,2667
830,919,4873,8836
100,957,6856,3844
757,615,6101,9903
92,810,1605,9032
574,826,5277,8494
265,821,5836,3261
205,485,2408,3760
79,509,2839,5079
36,334,1108,7002
10,741,4454,335
626,409,6870,1878
89,53,7554,1852
743,700,7414,4755
18,733,1925,2000
563,74,6094,5238
373,348,7633,7788
785,974,9270,2129
93,683,4400,5132
31,392,1976,968
662,553,4629,2525
139,156,2082,2346
569,846,9355,749
972,80,9206,9491
20,207,3444,8495
148,825,758,2915
220,85,3094,5956
732,743,4379,3344
753,446,112,7579
218,176,2420,8227
540,510,5283,3549
974,618,821,5621
558,138,3639,6725
907,101,5764,1433
57,472,1819,80
424,821,276,9694
274,541,9458,5505
139,193,6631,3511
22,832,8011,6178
900,755,275,2942
377,485,6333,8986
921,313,9522,9922
372,696,1893,8375
62,804,592,4653
563,246,1387,9363
777,629,3995,2042
341,437,7093,1287
166,72,5072,3560
150,68,9726,7793
522,753,5133,281
987,151,6699,4710
606,830,9255,7773
583,986,3105,8608
500,93,6890,316
895,434,5905,2963
998,782,1903,1091
559,430,3361,5078
347,456,9046,3885
271,429,2998,5599
429,228,1341,676
942,29,1861,1124
606,624,2455,1113
232,334,3792,1972
559,659,5864,7767
207,568,6991,4222
452,176,5896,4714
738,823,1308,4929
500,567,8131,9614
920,408,8089,7661
588,776,7797,7143
860,236,9893,8947
218,277,3213,4871
871,76,8438,3836
80,932,2224,7309
548,635,2858,7381
613,539,1367,4474
702,653,5144,8683
540,157,702,683
825,166,1550,1975
764,184,6671,303
250,388,1333,1952
737,11,1798,3569
605,930,3455,7909
414,168,3365,4004
85,830,8855,6065
621,425,2627,9452
216,892,2084,7397
195,448,4973,1030
994,493,2149,5826
296,448,3426,4351
945,105,6608,9386
43,765,6837,7719
392,426,479,8425
442,955,3730,1718
89,915,6359,492
986,97,7142,2014
154,630,1350,8029
977,225,8891,7534
477,446,2647,8536
620,886,5366,5886
58,663,5108,7627
109,475,1721,8456
478,202,3159,1672
617,967,333,3647
898,674,8855,6388
732,296,8970,8620
774,633,1223,3162
593,15,3454,2910
783,377,5877,8645
48,335,6359,8540
376,617,9132,8613
31,773,2633,6633
485,19,6815,581
600,439,5374,2662
939,243,1016,5352
991,243,4533,4258
530,970,5,6923
2,391,3987,6828
377,723,6719,9221
571,735,3792,1324
930,864,8704,100
241,261,4964,415
540,219,974,5059
586,7,9168,9575
581,445,2733,1043
594,13,620,1746
356,386,7595,4491
684,641,8785,7657
922,21,9611,4443
196,224,5852,9480
857,234,8814,4860
418,340,7303,4170
658,965,4529,4148
272,999,3919,7453
501,710,8509,6209
34,133,2582,37
624,177,1524,8957
460,555,7226,4806
717,519,892,4843
669,791,8819,115
252,538,5323,7764
633,436,3021,278
511,50,1454,453
47,923,552,3213
184,442,675,4703
490,580,7760,4464
272,978,9785,300
612,968,4397,8908
526,280,3264,6042
127,43,4993,5066
209,686,8807,9567
623,630,4227,194
781,364,9823,1328
141,887,5289,6393
172,268,9136,4353
864,692,4980,7133
677,564,7814,7388
446,292,5666,1557
118,702,7647,5976
714,193,7371,7529
10,370,8662,3124
760,551,1955,4882
303,77,2396,7119
759,188,2090,8720
153,606,2823,8689
322,389,2529,6782
536,24,7544,6298
976,614,4173,7146
444,301,9251,1810
341,670,6959,7914
220,357,8838,2845
109,719,9545,2125
409,958,8955,7341
417,858,2326,319
601,93,458,8086
504,835,8883,3363
776,550,2572,3386
39,335,5940,3338
508,163,2539,8177
458,902,4169,8436
262,340,9010,6734
669,833,6073,7258
117,566,8710,869
449,71,4470,1459
767,41,7473,6784
413,410,3991,4109
707,897,8534,7042
825,837,6808,6429
822,643,6187,8862
525,20,7608,685
460,0,6308,5027
117,677,4531,1974
216,571,5126,7594
716,75,443,9203
76,602,3704,9576
420,397,1900,4138
891,718,9709,9102
171,87,1556,1317
389,593,8289,5464
25,16,1044,5115
127,328,8659,7409
373,942,8545,566
653,209,71,7895
903,823,9567,9657
23,382,1075,9399
469,564,9437,7297
743,639,9215,2465
422,145,9181,4144
176,452,4555,4348
852,815,5286,3926
746,392,4462,7559
830,309,3721,4010
537,930,3107,2877
265,491,4702,1400
972,759,2575,6707
873,429,3046,9760
628,0,748,740
569,40,1699,6330
269,584,8793,8891
328,671,4715,702
454,211,8446,6255
294,332,2724,4388
121,807,5319,9147
158,650,835,9065
177,445,1850,7127
655,941,4764,1820
327,303,3102,7906
879,554,3649,4744
306,690,6744,4391
910,700,2533,1379
88,757,2306,8470
750,809,493,8038
37,153,9322,4347
872,615,5700,9223
590,522,6933,1343
856,24,4040,5270
838,807,1776,604
345,24,1867,6519
251,595,2734,7532
839,105,3331,6583
977,752,3440,591
148,118,209,8038
15,970,8106,6163
366,107,5108,3954
834,329,2729,8203
832,179,8122,6779
780,880,4770,121
117,130,4200,2276
703,806,3761,8095
316,602,9339,7076
287,930,6943,877
907,752,9482,785
350,758,3114,2076
296,167,2700,5671
193,222,6694,100
391,468,8865,8567
442,277,6759,8837
280,189,8948,3382
900,530,5184,5960
300,525,4296,6343
897,996,8048,4816
425,754,4337,2023
249,620,9679,7292
933,945,9159,1045
742,189,3012,2097
514,982,2352,3822
685,217,4409,4821
751,298,6621,3866
997,310,2843,6209
405,235,882,8076
615,167,497,2349
800,779,6214,383
243,192,1905,2585
799,241,1540,702
366,161,7189,2096
784,875,1998,318
119,338,1332,8212
849,790,3366,591
439,454,9764,4104
770,134,7229,1460
503,192,5340,1911
581,401,7526,3126
432,391,3454,6912
182,600,3816,6847
460,41,5637,7044
758,92,1360,5348
117,214,6305,1270
30,348,5974,7166
976,512,563,281
148,334,6301,5212
527,398,6156,1829
272,923,733,8744
863,163,8944,3739
384,105,5174,6276
879,231,2974,2964
101,991,6714,5616
71,557,3986,7763
704,716,5829,2807
833,532,1785,2919
622,176,2633,1570
804,678,7080,5756
407,293,2092,6707
346,264,7814,7949
851,787,9997,6876
366,851,7435,8252
829,519,1248,3575
788,269,8407,2828
617,829,3945,2574
548,211,1725,3382
290,162,2701,3764
421,822,9392,3424
180,556,1540,1098
654,916,5842,197
113,744,4802,2688
237,52,512,7098
937,232,7271,6129
93,437,8173,9760
259,853,6088,9062
106,682,802,509
243,517,5388,2463
422,950,7539,7097
334,43,7076,1888
22,602,901,2250
872,707,6876,4671
270,515,4158,5010
985,632,1788,984
139,574,4600,795
465,91,1699,6089
453,758,6678,847
383,730,5749,1391
593,953,9400,7593
376,437,2993,5717
437,336,1594,2993
855,742,3441,7627
421,293,1838,4457
155,699,7908,4571
334,819,2902,9629
530,924,7405,8593
580,679,7047,877
959,966,2339,3154
131,263,4521,5709
767,104,4928,9098
720,992,499,4441
500,223,3627,1095
521,418,9036,1806
139,977,9252,5996
964,114,5645,1676
134,890,2681,8399
766,234,9612,9557
811,783,8941,5501
406,273,9237,9601
769,954,4590,7276
93,229,3474,7181
883,728,1226,8437
240,33,2973,8068
748,387,5045,2602
164,708,9561,5167
324,500,1038,3481
659,894,1787,1477
217,461,9844,6285
939,448,4715,2497
619,828,4722,5850
230,213,8611,1480
581,45,2897,1787
732,404,4584,1812
585,332,6319,2923
178,239,3302,2561
79,253,795,2946
353,227,5437,915
670,732,2809,9084
867,890,466,6371
680,165,9546,7313
825,584,272,2815
900,736,6308,5285
160,510,3489,4593
426,597,3651,976
402,592,7135,749
31,955,955,3555
120,726,5386,7580
726,675,7897,4799
514,389,3409,7455
384,751,1919,3015
739,422,2932,8460
424,924,7775,3028
475,410,8379,6448
559,580,207,9203
166,648,73,5239
388,663,8043,1248
332,446,4768,8954
522,402,7561,8914
749,96,9241,1405
789,378,4969,6154
752,669,7704,438
470,185,5889,314
703,679,8019,2112
523,243,8706,4996
52,630,5919,591
566,707,279,5533
820,502,4855,3670
20,287,8747,8048
18,368,5152,1909
964,64,7461,8027
855,161,7791,4463
861,596,290,6774
455,926,4880,2423
321,570,7983,3270
826,973,7723,9445
432,793,7968,1453
993,661,1622,195
58,417,3551,5586
150,480,4178,8981
770,632,3275,3553
439,268,5257,9004
883,766,8274,4930
57,735,3995,2580
727,566,5806,9723
573,647,8839,8165
657,189,6762,404
956,405,3692,8144
893,764,1757,2844
750,488,4955,2336
292,311,6462,7846
181,595,5964,89
880,916,7414,9597
606,865,7204,5062
77,688,6848,6728
960,93,725,9809
653,389,1107,3594
104,546,4348,9717
260,410,8086,9887
606,211,7073,4041
222,637,824,8944
989,368,4602,715
483,741,9926,2441
701,167,7492,8139
128,13,350,3429
318,585,5202,5268
706,563,2173,8666
508,873,9026,2821
19,206,7894,8060
810,807,4991,9843
751,42,3002,6151
234,879,2509,7396
596,441,2672,2901
605,514,3442,3100
553,910,4158,3592
875,940,4121,8374
349,606,7807,6665
452,394,6237,6832
585,237,7026,9814
983,678,8141,83
876,530,7179,85
508,718,5797,7464
626,741,297,9934
422,403,6080,1310
189,213,7746,9132
943,966,7334,1036
124,567,3938,1400
5,845,7932,3480
457,373,7925,4820
890,131,1594,5749
553,8,3215,4713
569,742,9673,6158
938,152,4379,724
521,430,3182,187
88,482,4445,6377
845,996,7571,4830
110,304,9965,6601
550,922,1351,2772
396,283,9509,4612
970,471,5613,2580
678,992,211,3700
10,992,1274,2939
621,189,4262,1138
496,527,5967,7211
15,511,3734,8395
32,342,9377,7640
744,429,7775,3380
488,714,9066,1345
187,685,5538,8552
735,679,4502,1143
570,850,2485,213
457,33,7254,1848
50,470,4370,641
270,393,5534,605
463,740,6705,365
42,494,3398,1228
538,512,6255,898
567,321,4887,2750
120,114,6445,5380
624,213,8327,89
315,765,332,988
114,144,9218,7057
620,558,3233,2440
991,791,1535,5563
453,177,2124,292
686,724,2232,9681
623,359,3957,4726
611,284,7647,4265
519,244,5282,5429
958,764,5140,9641
984,205,7744,4985
646,583,5697,9282
762,733,952,6199
336,341,3369,2615
239,726,6442,8342
733,359,6553,5434
385,498,6830,983
144,140,164,1819
376,959,7249,976
3,667,2705,6149
793,221,9931,8380
845,388,103,6460
327,329,7297,2778
196,742,4691,2571
388,392,4215,9378
639,653,6402,3901
260,357,1127,3439
602,393,363,7233
836,928,9761,9539
770,586,8061,5484
933,39,368,7537
93,901,3949,3407
256,272,5053,8858
135,419,5863,772
524,69,5304,9356
979,828,6537,4953
709,622,7511,4594
497,457,5350,8840
177,944,2092,4946
111,233,9707,9251
263,196,594,987
413,850,1445,2190
368,710,3622,4623
935,508,765,1785
590,535,6040,9719
377,818,9532,6149
767,937,9778,6816
585,146,6436,1901
382,573,4631,2403
672,458,8825,2985
510,66,6609,1850
712,29,6192,9199
880,106,8153,5155
819,677,4756,8737
376,389,8650,6017
544,878,6840,8716
72,994,6905,9929
